"weight";"lat";"lon"
"41";"38.665";"-90.513"
"41";"38.635";"-90.443"
"40";"38.925";"-90.593"
"40";"38.725";"-90.743"
"40";"38.725";"-90.643"
"40";"38.685";"-90.703"
"40";"38.605";"-90.803"
"40";"38.545";"-90.843"
"40";"38.945";"-90.373"
"40";"38.825";"-90.433"
"40";"38.815";"-90.593"
"40";"38.605";"-90.613"
"40";"38.515";"-91.163"
"40";"38.905";"-90.863"
"40";"38.875";"-90.583"
"40";"38.745";"-90.713"
"40";"38.705";"-90.773"
"40";"38.625";"-90.483"
"40";"38.615";"-90.813"
"40";"38.575";"-91.053"
"40";"38.965";"-90.813"
"40";"38.925";"-91.013"
"40";"38.785";"-90.733"
"40";"38.685";"-91.152"
"40";"38.685";"-90.763"
"40";"38.625";"-90.783"
"40";"38.615";"-90.433"
"39";"38.985";"-90.333"
"39";"38.905";"-90.943"
"39";"38.885";"-90.533"
"39";"38.865";"-90.723"
"39";"38.865";"-90.623"
"39";"38.815";"-90.893"
"39";"38.685";"-91.292"
"39";"38.635";"-90.523"
"39";"38.635";"-90.423"
"39";"38.475";"-90.933"
"39";"38.975";"-90.673"
"39";"38.875";"-90.573"
"39";"38.785";"-90.643"
"39";"38.765";"-90.563"
"39";"38.745";"-90.463"
"39";"38.645";"-90.773"
"39";"38.645";"-90.493"
"39";"38.605";"-90.513"
"39";"38.585";"-90.933"
"39";"38.575";"-90.893"
"39";"38.555";"-91.013"
"39";"38.995";"-90.323"
"39";"38.805";"-90.633"
"39";"38.795";"-90.533"
"39";"38.785";"-90.513"
"39";"38.735";"-90.773"
"39";"38.685";"-91.303"
"39";"38.645";"-90.453"
"39";"38.635";"-90.463"
"39";"38.575";"-90.703"
"39";"38.875";"-90.533"
"39";"38.835";"-90.433"
"39";"38.715";"-90.453"
"39";"38.695";"-90.723"
"39";"38.685";"-91.343"
"39";"38.685";"-91.323"
"39";"38.685";"-91.263"
"39";"38.635";"-90.413"
"39";"38.615";"-90.623"
"39";"38.865";"-90.643"
"39";"38.845";"-90.433"
"39";"38.835";"-90.503"
"39";"38.815";"-90.902"
"39";"38.705";"-91.583"
"39";"38.675";"-90.723"
"39";"38.635";"-90.533"
"39";"38.625";"-90.633"
"39";"38.575";"-90.593"
"38";"38.885";"-90.553"
"38";"38.795";"-90.683"
"38";"38.785";"-90.633"
"38";"38.785";"-90.603"
"38";"38.775";"-90.753"
"38";"38.695";"-90.683"
"38";"38.645";"-90.902"
"38";"38.605";"-90.763"
"38";"38.585";"-90.913"
"38";"38.585";"-90.683"
"38";"39.115";"-91.593"
"38";"38.775";"-90.723"
"38";"38.765";"-90.703"
"38";"38.655";"-91.283"
"38";"38.645";"-90.463"
"38";"38.965";"-91.152"
"38";"38.865";"-90.683"
"38";"38.855";"-90.363"
"38";"38.805";"-90.593"
"38";"38.755";"-90.763"
"38";"38.635";"-90.933"
"38";"38.615";"-90.493"
"38";"38.595";"-90.433"
"38";"38.955";"-90.373"
"38";"38.855";"-90.323"
"38";"38.725";"-90.703"
"38";"38.655";"-91.013"
"38";"38.625";"-90.473"
"38";"38.595";"-90.443"
"38";"38.565";"-90.883"
"37";"38.835";"-90.353"
"37";"38.795";"-90.703"
"37";"38.775";"-90.513"
"37";"38.765";"-90.633"
"37";"38.745";"-90.723"
"37";"38.715";"-91.553"
"37";"38.685";"-90.902"
"37";"38.675";"-90.713"
"37";"38.655";"-91.003"
"37";"38.635";"-90.763"
"37";"38.585";"-91.003"
"37";"38.545";"-90.853"
"37";"38.945";"-90.833"
"37";"38.865";"-90.633"
"37";"38.795";"-90.542"
"37";"38.755";"-90.753"
"37";"38.685";"-91.283"
"37";"38.635";"-90.383"
"37";"38.585";"-90.843"
"37";"38.575";"-90.863"
"37";"38.525";"-91.143"
"37";"38.835";"-90.563"
"37";"38.825";"-90.673"
"37";"38.795";"-90.613"
"37";"38.685";"-91.313"
"37";"38.595";"-90.683"
"37";"38.585";"-90.573"
"37";"38.455";"-90.953"
"37";"39.005";"-90.792"
"37";"38.935";"-90.603"
"37";"38.855";"-90.233"
"37";"38.775";"-90.652"
"37";"38.765";"-90.693"
"37";"38.755";"-90.483"
"37";"38.715";"-90.673"
"37";"38.715";"-90.652"
"37";"38.695";"-90.743"
"37";"38.665";"-91.243"
"37";"38.645";"-90.473"
"37";"38.615";"-90.703"
"36";"38.985";"-91.313"
"36";"38.975";"-91.243"
"36";"38.955";"-91.123"
"36";"38.825";"-90.773"
"36";"38.825";"-90.413"
"36";"38.815";"-90.613"
"36";"38.815";"-90.443"
"36";"38.795";"-90.943"
"36";"38.735";"-90.753"
"36";"38.735";"-90.593"
"36";"38.725";"-90.652"
"36";"38.715";"-90.713"
"36";"38.685";"-90.423"
"36";"38.665";"-90.792"
"36";"38.635";"-90.983"
"36";"38.585";"-91.033"
"36";"38.905";"-90.573"
"36";"38.905";"-90.443"
"36";"38.835";"-90.883"
"36";"38.815";"-90.673"
"36";"38.785";"-91.033"
"36";"38.785";"-90.493"
"36";"38.635";"-90.923"
"36";"38.635";"-90.402"
"36";"38.605";"-90.673"
"36";"38.995";"-90.313"
"36";"38.945";"-90.583"
"36";"38.905";"-90.563"
"36";"38.895";"-90.792"
"36";"38.785";"-90.713"
"36";"38.765";"-90.673"
"36";"38.715";"-90.623"
"36";"38.625";"-90.503"
"36";"38.595";"-91.023"
"36";"38.535";"-90.863"
"36";"39.005";"-91.402"
"36";"38.845";"-90.443"
"36";"38.845";"-90.393"
"36";"38.785";"-90.553"
"36";"38.705";"-91.593"
"36";"38.695";"-90.853"
"36";"38.665";"-90.973"
"36";"38.655";"-91.292"
"36";"38.635";"-90.393"
"36";"38.865";"-90.652"
"36";"38.795";"-90.753"
"36";"38.775";"-90.683"
"36";"38.725";"-90.683"
"36";"38.615";"-90.313"
"36";"38.605";"-90.652"
"36";"38.595";"-90.563"
"36";"38.555";"-90.843"
"35";"38.955";"-91.143"
"35";"38.925";"-90.993"
"35";"38.885";"-90.523"
"35";"38.835";"-90.493"
"35";"38.815";"-90.703"
"35";"38.805";"-90.713"
"35";"38.795";"-90.652"
"35";"38.715";"-91.542"
"35";"38.625";"-90.333"
"35";"38.605";"-90.983"
"35";"38.605";"-90.503"
"35";"38.595";"-90.603"
"35";"38.445";"-90.963"
"35";"39.025";"-90.283"
"35";"38.875";"-90.563"
"35";"38.875";"-90.553"
"35";"38.805";"-90.683"
"35";"38.805";"-90.673"
"35";"38.765";"-90.542"
"35";"38.695";"-90.413"
"35";"38.685";"-91.723"
"35";"38.685";"-90.943"
"35";"38.685";"-90.913"
"35";"38.675";"-90.943"
"35";"38.645";"-90.923"
"35";"38.645";"-90.783"
"35";"38.635";"-91.323"
"35";"38.595";"-90.463"
"35";"38.565";"-90.693"
"35";"39.095";"-91.623"
"35";"38.925";"-91.003"
"35";"38.895";"-90.343"
"35";"38.845";"-90.423"
"35";"38.825";"-90.813"
"35";"38.815";"-90.683"
"35";"38.775";"-90.553"
"35";"38.625";"-90.343"
"35";"38.555";"-90.593"
"35";"38.535";"-90.583"
"35";"38.435";"-90.973"
"35";"38.815";"-90.652"
"35";"38.805";"-90.703"
"35";"38.755";"-90.733"
"35";"38.745";"-90.323"
"35";"38.705";"-90.783"
"35";"38.615";"-90.993"
"34";"38.945";"-91.073"
"34";"38.805";"-90.443"
"34";"38.775";"-90.733"
"34";"38.765";"-90.553"
"34";"38.705";"-90.763"
"34";"38.545";"-90.943"
"34";"38.465";"-90.943"
"34";"38.985";"-91.303"
"34";"38.885";"-90.853"
"34";"38.865";"-90.733"
"34";"38.805";"-90.573"
"34";"38.795";"-90.923"
"34";"38.765";"-90.643"
"34";"38.685";"-90.873"
"34";"38.635";"-90.783"
"34";"38.615";"-90.823"
"34";"38.585";"-90.493"
"34";"38.575";"-90.503"
"34";"38.485";"-90.913"
"34";"38.915";"-90.593"
"34";"38.875";"-90.683"
"34";"38.685";"-91.743"
"34";"38.685";"-90.743"
"34";"38.685";"-90.413"
"34";"38.615";"-90.683"
"34";"38.605";"-90.623"
"34";"38.605";"-90.292"
"34";"38.565";"-90.893"
"34";"38.945";"-90.623"
"34";"38.925";"-90.413"
"34";"38.765";"-90.573"
"34";"38.745";"-90.663"
"34";"38.725";"-90.763"
"34";"38.665";"-90.863"
"34";"38.665";"-90.503"
"34";"38.625";"-90.953"
"34";"38.565";"-90.573"
"33";"38.875";"-90.453"
"33";"38.815";"-90.363"
"33";"38.795";"-90.973"
"33";"38.785";"-90.523"
"33";"38.775";"-90.833"
"33";"38.685";"-90.923"
"33";"38.655";"-91.023"
"33";"38.655";"-90.363"
"33";"38.625";"-90.993"
"33";"38.605";"-90.713"
"33";"38.595";"-90.803"
"33";"38.565";"-90.913"
"33";"38.565";"-90.713"
"33";"38.975";"-91.253"
"33";"38.915";"-90.513"
"33";"38.895";"-90.542"
"33";"38.865";"-90.423"
"33";"38.825";"-90.573"
"33";"38.735";"-91.373"
"33";"38.735";"-90.703"
"33";"38.725";"-91.473"
"33";"38.715";"-91.533"
"33";"38.705";"-91.633"
"33";"38.675";"-91.223"
"33";"38.675";"-90.963"
"33";"38.615";"-90.383"
"33";"38.605";"-90.542"
"33";"38.595";"-90.523"
"33";"38.565";"-90.833"
"33";"38.995";"-91.383"
"33";"38.895";"-90.473"
"33";"38.875";"-90.792"
"33";"38.855";"-90.353"
"33";"38.805";"-90.643"
"33";"38.725";"-90.753"
"33";"38.725";"-90.693"
"33";"38.705";"-91.613"
"33";"38.705";"-90.423"
"33";"38.695";"-91.703"
"33";"38.695";"-91.683"
"33";"38.675";"-90.773"
"33";"38.665";"-90.803"
"33";"38.615";"-90.513"
"33";"38.605";"-90.433"
"33";"38.595";"-90.673"
"33";"38.575";"-90.803"
"33";"38.525";"-90.753"
"33";"38.525";"-90.623"
"33";"39.275";"-91.343"
"33";"39.005";"-91.413"
"33";"38.985";"-90.683"
"33";"38.915";"-90.943"
"33";"38.825";"-90.483"
"33";"38.785";"-90.533"
"33";"38.765";"-90.503"
"33";"38.685";"-91.443"
"33";"38.685";"-90.693"
"33";"38.575";"-90.873"
"33";"38.855";"-90.333"
"33";"38.855";"-90.223"
"33";"38.845";"-90.363"
"33";"38.825";"-90.393"
"33";"38.775";"-90.563"
"33";"38.765";"-90.723"
"33";"38.685";"-90.833"
"33";"38.675";"-90.703"
"33";"38.645";"-90.363"
"33";"38.635";"-90.473"
"33";"38.605";"-90.343"
"33";"38.575";"-90.923"
"33";"38.515";"-91.152"
"32";"38.885";"-90.563"
"32";"38.875";"-90.913"
"32";"38.865";"-90.693"
"32";"38.815";"-90.633"
"32";"38.805";"-90.652"
"32";"38.745";"-90.593"
"32";"38.595";"-90.643"
"32";"38.595";"-90.573"
"32";"38.585";"-90.943"
"32";"38.585";"-90.792"
"32";"38.555";"-90.923"
"32";"38.865";"-90.703"
"32";"38.845";"-90.633"
"32";"38.845";"-90.402"
"32";"38.795";"-90.933"
"32";"38.795";"-90.773"
"32";"38.785";"-90.703"
"32";"38.785";"-90.503"
"32";"38.685";"-90.713"
"32";"38.675";"-90.953"
"32";"38.625";"-90.792"
"32";"38.625";"-90.443"
"32";"38.605";"-90.573"
"32";"38.855";"-90.213"
"32";"38.835";"-90.713"
"32";"38.825";"-90.503"
"32";"38.735";"-90.673"
"32";"38.695";"-91.163"
"32";"38.635";"-90.993"
"32";"38.595";"-90.483"
"32";"38.585";"-90.613"
"32";"38.585";"-90.563"
"32";"38.575";"-90.792"
"32";"38.975";"-91.263"
"32";"38.875";"-90.383"
"32";"38.855";"-90.203"
"32";"38.735";"-90.733"
"32";"38.685";"-91.733"
"32";"38.685";"-91.463"
"32";"38.675";"-91.233"
"32";"38.665";"-90.423"
"32";"38.635";"-90.773"
"32";"38.595";"-90.623"
"32";"38.585";"-90.643"
"32";"38.485";"-90.923"
"31";"38.985";"-91.292"
"31";"38.895";"-90.563"
"31";"38.815";"-90.743"
"31";"38.795";"-90.633"
"31";"38.795";"-90.443"
"31";"38.775";"-90.693"
"31";"38.765";"-90.923"
"31";"38.755";"-90.463"
"31";"38.745";"-90.753"
"31";"38.725";"-91.483"
"31";"38.705";"-91.623"
"31";"38.685";"-90.933"
"31";"38.625";"-90.823"
"31";"39.025";"-90.783"
"31";"38.955";"-90.823"
"31";"38.925";"-90.513"
"31";"38.885";"-90.433"
"31";"38.835";"-90.443"
"31";"38.795";"-90.713"
"31";"38.705";"-91.603"
"31";"38.665";"-90.813"
"31";"38.615";"-91.013"
"31";"38.595";"-90.633"
"31";"38.585";"-90.693"
"31";"38.575";"-90.783"
"31";"38.935";"-90.523"
"31";"38.865";"-90.713"
"31";"38.815";"-90.713"
"31";"38.805";"-90.783"
"31";"38.795";"-90.413"
"31";"38.685";"-91.363"
"31";"38.615";"-90.423"
"31";"38.605";"-90.493"
"31";"38.595";"-90.773"
"31";"38.545";"-90.423"
"31";"38.355";"-91.853"
"31";"38.985";"-91.283"
"31";"38.925";"-90.523"
"31";"38.925";"-90.213"
"31";"38.885";"-90.683"
"31";"38.855";"-90.603"
"31";"38.815";"-90.693"
"31";"38.785";"-91.003"
"31";"38.785";"-90.913"
"31";"38.775";"-90.503"
"31";"38.705";"-90.443"
"31";"38.695";"-91.652"
"31";"38.685";"-91.353"
"30";"38.995";"-91.343"
"30";"38.965";"-91.163"
"30";"38.895";"-90.503"
"30";"38.785";"-90.443"
"30";"38.775";"-90.423"
"30";"38.745";"-90.803"
"30";"38.685";"-91.383"
"30";"38.685";"-91.373"
"30";"38.665";"-90.473"
"30";"38.905";"-90.883"
"30";"38.905";"-90.593"
"30";"38.845";"-90.523"
"30";"38.835";"-90.333"
"30";"38.815";"-90.373"
"30";"38.805";"-90.473"
"30";"38.795";"-90.963"
"30";"38.785";"-90.893"
"30";"38.765";"-90.853"
"30";"38.715";"-90.723"
"30";"38.635";"-91.003"
"30";"38.605";"-90.663"
"30";"38.595";"-90.733"
"30";"38.575";"-90.652"
"30";"38.575";"-90.513"
"30";"38.555";"-90.423"
"30";"38.475";"-90.923"
"30";"38.925";"-90.843"
"30";"38.855";"-90.643"
"30";"38.855";"-90.633"
"30";"38.845";"-90.383"
"30";"38.775";"-90.533"
"30";"38.745";"-90.813"
"30";"38.725";"-90.292"
"30";"38.695";"-90.243"
"30";"38.685";"-90.893"
"30";"38.675";"-90.783"
"30";"38.625";"-90.413"
"30";"38.575";"-91.042"
"30";"38.535";"-90.553"
"30";"38.995";"-91.393"
"30";"38.995";"-90.803"
"30";"38.865";"-90.673"
"30";"38.805";"-90.402"
"30";"38.795";"-90.792"
"30";"38.795";"-90.733"
"30";"38.745";"-90.683"
"30";"38.745";"-90.473"
"30";"38.735";"-91.363"
"30";"38.685";"-90.883"
"30";"38.665";"-90.493"
"30";"38.605";"-90.683"
"30";"38.575";"-90.933"
"30";"38.565";"-90.813"
"30";"38.555";"-90.723"
"30";"38.545";"-90.953"
"30";"38.545";"-90.613"
"30";"38.425";"-90.983"
"30";"38.925";"-91.093"
"30";"38.895";"-90.463"
"30";"38.875";"-90.923"
"30";"38.865";"-90.863"
"30";"38.845";"-90.743"
"30";"38.825";"-90.783"
"30";"38.825";"-90.402"
"30";"38.815";"-90.603"
"30";"38.805";"-90.773"
"30";"38.805";"-90.483"
"30";"38.725";"-91.493"
"30";"38.725";"-91.463"
"30";"38.725";"-90.453"
"30";"38.715";"-90.443"
"30";"38.705";"-90.433"
"30";"38.665";"-90.883"
"30";"38.645";"-90.813"
"30";"38.645";"-90.393"
"30";"38.595";"-90.473"
"30";"38.585";"-90.963"
"30";"38.585";"-90.503"
"30";"38.555";"-90.563"
"30";"38.185";"-92.563"
"29";"39.005";"-91.453"
"29";"39.005";"-91.423"
"29";"38.975";"-90.813"
"29";"38.955";"-90.633"
"29";"38.895";"-90.573"
"29";"38.845";"-90.643"
"29";"38.845";"-90.603"
"29";"38.645";"-90.413"
"29";"38.625";"-90.943"
"29";"38.555";"-90.943"
"29";"38.525";"-90.583"
"29";"38.345";"-91.873"
"29";"38.975";"-91.233"
"29";"38.975";"-91.213"
"29";"38.945";"-91.233"
"29";"38.895";"-90.833"
"29";"38.855";"-90.343"
"29";"38.795";"-90.803"
"29";"38.795";"-90.673"
"29";"38.785";"-91.042"
"29";"38.715";"-91.563"
"29";"38.695";"-91.673"
"29";"38.605";"-90.843"
"29";"38.605";"-90.633"
"29";"38.575";"-90.693"
"29";"38.565";"-90.933"
"29";"38.565";"-90.663"
"29";"38.555";"-90.713"
"29";"38.545";"-90.533"
"29";"38.535";"-90.963"
"29";"38.485";"-90.613"
"29";"39.015";"-91.473"
"29";"38.945";"-91.083"
"29";"38.925";"-91.103"
"29";"38.905";"-90.542"
"29";"38.875";"-90.542"
"29";"38.855";"-90.292"
"29";"38.845";"-90.713"
"29";"38.825";"-90.453"
"29";"38.765";"-90.683"
"29";"38.745";"-90.733"
"29";"38.675";"-90.853"
"29";"38.605";"-90.753"
"29";"38.555";"-90.623"
"29";"38.485";"-91.033"
"29";"38.155";"-92.593"
"29";"38.915";"-90.433"
"29";"38.885";"-90.833"
"29";"38.825";"-90.663"
"29";"38.815";"-90.303"
"29";"38.805";"-90.723"
"29";"38.775";"-90.783"
"29";"38.735";"-90.743"
"29";"38.715";"-91.523"
"29";"38.685";"-90.863"
"29";"38.685";"-90.402"
"29";"38.655";"-91.943"
"29";"38.645";"-90.873"
"29";"38.605";"-91.013"
"29";"38.595";"-90.613"
"29";"38.595";"-90.533"
"29";"38.315";"-91.933"
"28";"38.945";"-90.393"
"28";"38.925";"-90.613"
"28";"38.915";"-90.703"
"28";"38.915";"-90.553"
"28";"38.905";"-90.303"
"28";"38.805";"-90.792"
"28";"38.785";"-90.433"
"28";"38.745";"-90.763"
"28";"38.715";"-90.283"
"28";"38.685";"-91.453"
"28";"38.665";"-90.463"
"28";"38.595";"-90.723"
"28";"38.535";"-90.523"
"28";"38.855";"-90.613"
"28";"38.745";"-90.783"
"28";"38.745";"-90.773"
"28";"38.725";"-90.943"
"28";"38.705";"-90.263"
"28";"38.695";"-91.663"
"28";"38.685";"-91.423"
"28";"38.665";"-90.823"
"28";"38.575";"-90.943"
"28";"38.565";"-91.063"
"28";"38.535";"-90.853"
"28";"38.515";"-91.173"
"28";"38.495";"-91.203"
"28";"38.365";"-91.843"
"28";"39.255";"-91.373"
"28";"39.045";"-90.773"
"28";"38.985";"-91.273"
"28";"38.985";"-90.323"
"28";"38.845";"-90.792"
"28";"38.795";"-90.783"
"28";"38.715";"-90.783"
"28";"38.645";"-91.303"
"28";"38.645";"-90.953"
"28";"38.625";"-91.003"
"28";"38.595";"-90.923"
"28";"38.575";"-90.953"
"28";"38.115";"-92.623"
"28";"38.935";"-90.402"
"28";"38.925";"-91.113"
"28";"38.905";"-90.873"
"28";"38.735";"-90.792"
"28";"38.685";"-91.402"
"28";"38.585";"-90.813"
"28";"38.575";"-90.453"
"28";"38.555";"-90.693"
"28";"38.485";"-91.223"
"27";"38.915";"-90.843"
"27";"38.885";"-90.423"
"27";"38.875";"-90.813"
"27";"38.815";"-90.723"
"27";"38.755";"-90.743"
"27";"38.685";"-91.473"
"27";"38.685";"-90.843"
"27";"38.665";"-91.253"
"27";"38.655";"-90.353"
"27";"38.655";"-90.193"
"27";"38.645";"-90.373"
"27";"38.635";"-90.373"
"27";"38.625";"-90.402"
"27";"38.615";"-90.402"
"27";"38.605";"-90.483"
"27";"38.585";"-90.652"
"27";"38.575";"-90.663"
"27";"38.355";"-91.863"
"27";"38.975";"-90.663"
"27";"38.935";"-90.753"
"27";"38.875";"-90.373"
"27";"38.815";"-90.663"
"27";"38.705";"-90.963"
"27";"38.685";"-91.483"
"27";"38.675";"-90.902"
"27";"38.645";"-90.963"
"27";"38.635";"-90.792"
"27";"38.625";"-90.373"
"27";"38.615";"-90.673"
"27";"38.595";"-90.652"
"27";"38.585";"-90.633"
"27";"38.585";"-90.483"
"27";"38.575";"-90.423"
"27";"38.545";"-91.042"
"27";"38.175";"-92.573"
"27";"38.145";"-92.603"
"27";"38.925";"-90.203"
"27";"38.915";"-91.003"
"27";"38.815";"-90.843"
"27";"38.775";"-90.763"
"27";"38.735";"-90.763"
"27";"38.685";"-91.433"
"27";"38.575";"-90.883"
"27";"38.565";"-90.673"
"27";"39.005";"-90.313"
"27";"38.915";"-90.993"
"27";"38.865";"-90.663"
"27";"38.855";"-90.253"
"27";"38.715";"-91.503"
"27";"38.655";"-91.203"
"27";"38.645";"-90.883"
"27";"38.595";"-90.893"
"27";"38.595";"-90.553"
"27";"39.125";"-91.573"
"27";"39.105";"-91.603"
"27";"38.995";"-91.353"
"27";"38.925";"-91.083"
"27";"38.915";"-91.023"
"27";"38.875";"-90.493"
"27";"38.835";"-90.803"
"27";"38.825";"-90.763"
"27";"38.825";"-90.513"
"27";"38.785";"-90.763"
"27";"38.735";"-91.402"
"27";"38.715";"-91.513"
"27";"38.675";"-90.863"
"27";"38.625";"-90.423"
"27";"38.595";"-90.813"
"27";"38.595";"-90.753"
"27";"38.585";"-90.463"
"27";"38.575";"-90.673"
"26";"38.935";"-90.413"
"26";"38.925";"-90.423"
"26";"38.905";"-90.292"
"26";"38.875";"-90.902"
"26";"38.855";"-90.283"
"26";"38.845";"-90.663"
"26";"38.815";"-90.643"
"26";"38.805";"-90.423"
"26";"38.665";"-90.902"
"26";"38.665";"-90.203"
"26";"38.655";"-91.933"
"26";"38.655";"-91.033"
"26";"38.625";"-90.363"
"26";"38.605";"-90.733"
"26";"38.605";"-90.333"
"26";"38.595";"-90.453"
"26";"38.575";"-90.623"
"26";"38.555";"-90.483"
"26";"38.505";"-91.183"
"26";"39.165";"-91.513"
"26";"38.975";"-90.833"
"26";"38.835";"-90.593"
"26";"38.825";"-90.383"
"26";"38.805";"-90.733"
"26";"38.785";"-90.823"
"26";"38.725";"-92.033"
"26";"38.675";"-91.843"
"26";"38.675";"-90.223"
"26";"38.665";"-90.943"
"26";"38.585";"-90.773"
"26";"38.585";"-90.673"
"26";"38.585";"-90.542"
"26";"38.575";"-90.523"
"26";"38.575";"-90.443"
"26";"38.565";"-91.073"
"26";"38.525";"-90.533"
"26";"38.515";"-90.623"
"26";"39.245";"-91.383"
"26";"38.995";"-91.373"
"26";"38.915";"-90.603"
"26";"38.855";"-90.243"
"26";"38.785";"-90.993"
"26";"38.765";"-90.843"
"26";"38.745";"-90.743"
"26";"38.695";"-91.693"
"26";"38.685";"-91.753"
"26";"38.615";"-90.833"
"26";"38.565";"-90.723"
"26";"38.555";"-91.042"
"26";"38.545";"-90.933"
"26";"38.495";"-90.633"
"26";"38.475";"-90.643"
"26";"38.935";"-90.583"
"26";"38.845";"-90.652"
"26";"38.835";"-90.683"
"26";"38.825";"-90.803"
"26";"38.735";"-91.383"
"26";"38.735";"-90.943"
"26";"38.685";"-91.413"
"26";"38.655";"-91.253"
"26";"38.595";"-90.493"
"26";"38.565";"-90.563"
"26";"38.555";"-90.913"
"25";"39.085";"-91.643"
"25";"38.965";"-91.173"
"25";"38.965";"-90.652"
"25";"38.795";"-90.953"
"25";"38.795";"-90.853"
"25";"38.795";"-90.743"
"25";"38.755";"-90.333"
"25";"38.725";"-91.443"
"25";"38.725";"-91.433"
"25";"38.685";"-91.553"
"25";"38.625";"-90.843"
"25";"38.595";"-90.663"
"25";"38.585";"-90.553"
"25";"38.585";"-90.423"
"25";"38.545";"-90.723"
"25";"38.535";"-90.743"
"25";"38.535";"-90.413"
"25";"38.525";"-91.152"
"25";"38.995";"-91.363"
"25";"38.905";"-90.513"
"25";"38.895";"-90.753"
"25";"38.885";"-90.843"
"25";"38.865";"-90.363"
"25";"38.835";"-90.542"
"25";"38.825";"-90.643"
"25";"38.795";"-90.843"
"25";"38.725";"-91.453"
"25";"38.715";"-90.733"
"25";"38.675";"-91.823"
"25";"38.645";"-90.943"
"25";"38.585";"-90.663"
"25";"38.545";"-91.013"
"25";"38.335";"-91.893"
"25";"38.325";"-91.913"
"25";"38.965";"-90.363"
"25";"38.935";"-91.123"
"25";"38.935";"-90.163"
"25";"38.895";"-90.763"
"25";"38.875";"-90.753"
"25";"38.845";"-90.623"
"25";"38.795";"-90.873"
"25";"38.755";"-90.933"
"25";"38.705";"-91.573"
"25";"38.655";"-90.343"
"25";"38.645";"-90.433"
"25";"38.595";"-90.743"
"25";"38.595";"-90.273"
"25";"38.585";"-90.623"
"25";"38.585";"-90.453"
"25";"38.505";"-90.902"
"25";"38.105";"-92.633"
"25";"39.005";"-91.433"
"25";"38.945";"-90.402"
"25";"38.895";"-90.533"
"25";"38.885";"-90.573"
"25";"38.865";"-90.292"
"25";"38.825";"-90.652"
"25";"38.775";"-90.803"
"25";"38.775";"-90.493"
"25";"38.745";"-91.313"
"25";"38.665";"-90.963"
"25";"38.635";"-90.803"
"25";"38.615";"-90.503"
"25";"38.575";"-90.683"
"25";"38.575";"-90.613"
"25";"38.555";"-91.083"
"25";"38.555";"-90.703"
"25";"38.405";"-90.583"
"24";"39.015";"-91.463"
"24";"38.955";"-90.593"
"24";"38.895";"-90.353"
"24";"38.765";"-90.823"
"24";"38.765";"-90.363"
"24";"38.735";"-91.413"
"24";"38.605";"-90.743"
"24";"38.595";"-90.093"
"24";"38.585";"-90.833"
"24";"38.575";"-90.542"
"24";"38.575";"-90.533"
"24";"38.565";"-90.902"
"24";"38.545";"-90.433"
"24";"38.535";"-90.623"
"24";"38.535";"-90.613"
"24";"38.495";"-91.023"
"24";"38.195";"-92.553"
"24";"39.015";"-91.483"
"24";"38.955";"-90.583"
"24";"38.935";"-90.633"
"24";"38.895";"-90.823"
"24";"38.785";"-90.792"
"24";"38.765";"-90.743"
"24";"38.755";"-90.843"
"24";"38.745";"-90.673"
"24";"38.655";"-90.183"
"24";"38.625";"-90.803"
"24";"38.565";"-90.613"
"24";"38.555";"-90.683"
"24";"38.495";"-90.913"
"24";"38.365";"-91.833"
"24";"38.295";"-91.973"
"24";"38.965";"-90.533"
"24";"38.875";"-90.763"
"24";"38.795";"-90.813"
"24";"38.795";"-90.463"
"24";"38.775";"-90.823"
"24";"38.765";"-90.443"
"24";"38.725";"-90.303"
"24";"38.595";"-90.693"
"24";"38.575";"-91.003"
"24";"38.565";"-90.443"
"24";"38.545";"-90.493"
"24";"38.515";"-90.773"
"24";"38.405";"-90.633"
"24";"38.885";"-90.643"
"24";"38.865";"-90.383"
"24";"38.865";"-90.283"
"24";"38.855";"-90.652"
"24";"38.845";"-90.753"
"24";"38.825";"-90.833"
"24";"38.765";"-90.863"
"24";"38.745";"-91.303"
"24";"38.685";"-91.533"
"24";"38.685";"-91.393"
"24";"38.685";"-90.792"
"24";"38.675";"-90.413"
"24";"38.605";"-90.103"
"24";"38.595";"-90.513"
"24";"38.595";"-90.083"
"24";"38.575";"-90.473"
"24";"38.545";"-91.053"
"24";"38.135";"-92.613"
"24";"38.955";"-90.673"
"24";"38.955";"-90.542"
"24";"38.945";"-91.223"
"24";"38.865";"-90.393"
"24";"38.825";"-90.283"
"24";"38.805";"-90.333"
"24";"38.705";"-90.943"
"24";"38.665";"-91.923"
"24";"38.665";"-91.913"
"24";"38.665";"-90.913"
"24";"38.605";"-90.893"
"24";"38.605";"-90.463"
"24";"38.545";"-91.103"
"24";"38.535";"-91.123"
"24";"38.535";"-90.533"
"24";"38.525";"-90.593"
"23";"38.955";"-90.303"
"23";"38.945";"-90.613"
"23";"38.945";"-90.533"
"23";"38.905";"-90.683"
"23";"38.885";"-90.413"
"23";"38.875";"-90.783"
"23";"38.815";"-90.883"
"23";"38.755";"-91.263"
"23";"38.755";"-90.803"
"23";"38.735";"-91.393"
"23";"38.685";"-91.523"
"23";"38.685";"-91.513"
"23";"38.685";"-91.493"
"23";"38.675";"-90.983"
"23";"38.665";"-90.983"
"23";"38.595";"-90.542"
